epoch,split,group_type,group_name,auc,model_name,seed,run_id
1,val,label,Atelectasis,0.6147078304949767,123353_swin_tiny,42,20260209
1,val,label,Pneumothorax,0.7318691572975582,123353_swin_tiny,42,20260209
1,val,label,Pleural Effusion,0.7657398517358559,123353_swin_tiny,42,20260209
1,val,label,Pleural Other,0.729699164578146,123353_swin_tiny,42,20260209
1,val,label,Fracture,0.661790171161126,123353_swin_tiny,42,20260209
1,val,label,Support Devices,0.7829997924057692,123353_swin_tiny,42,20260209
1,val,gender,sex=0,0.7019166447317019,123353_swin_tiny,42,20260209
1,val,gender,sex=1,0.7019760626314815,123353_swin_tiny,42,20260209
1,val,age_bin,18-27,0.7299741381018524,123353_swin_tiny,42,20260209
1,val,age_bin,28-37,0.7236782353548065,123353_swin_tiny,42,20260209
1,val,age_bin,38-47,0.7172705515368384,123353_swin_tiny,42,20260209
1,val,age_bin,48-57,0.7039508182888586,123353_swin_tiny,42,20260209
1,val,age_bin,58-67,0.6983620016777506,123353_swin_tiny,42,20260209
1,val,age_bin,68-77,0.6860985820379116,123353_swin_tiny,42,20260209
1,val,age_bin,78-87,0.669839287561732,123353_swin_tiny,42,20260209
1,val,age_bin,88-97,0.6438963847642799,123353_swin_tiny,42,20260209
2,val,label,No Finding,0.8126231893270541,123353_swin_tiny,42,20260209
2,val,label,Enlarged Cardiomediastinum,0.583085677992696,123353_swin_tiny,42,20260209
2,val,label,Cardiomegaly,0.7068226293983102,123353_swin_tiny,42,20260209
2,val,label,Lung Opacity,0.6746726702232912,123353_swin_tiny,42,20260209
2,val,label,Lung Lesion,0.6973146294182669,123353_swin_tiny,42,20260209
2,val,label,Edema,0.772456426873916,123353_swin_tiny,42,20260209
2,val,label,Consolidation,0.6368908061618495,123353_swin_tiny,42,20260209
2,val,label,Pneumonia,0.6711687353274884,123353_swin_tiny,42,20260209
2,val,label,Atelectasis,0.6170038252087927,123353_swin_tiny,42,20260209
2,val,label,Pneumothorax,0.7359168455645456,123353_swin_tiny,42,20260209
2,val,label,Pleural Effusion,0.771655755426303,123353_swin_tiny,42,20260209
2,val,label,Pleural Other,0.7346293524000739,123353_swin_tiny,42,20260209
2,val,label,Fracture,0.6648622180026836,123353_swin_tiny,42,20260209
2,val,label,Support Devices,0.7840743538500468,123353_swin_tiny,42,20260209
2,val,gender,sex=0,0.7041507450524677,123353_swin_tiny,42,20260209
2,val,gender,sex=1,0.7051049409462935,123353_swin_tiny,42,20260209
2,val,age_bin,18-27,0.7290343681903646,123353_swin_tiny,42,20260209
2,val,age_bin,28-37,0.7348334610396198,123353_swin_tiny,42,20260209
2,val,age_bin,38-47,0.7178115949978328,123353_swin_tiny,42,20260209
2,val,age_bin,48-57,0.7060775259901669,123353_swin_tiny,42,20260209
2,val,age_bin,58-67,0.7020246501294878,123353_swin_tiny,42,20260209
2,val,age_bin,68-77,0.6876421603165365,123353_swin_tiny,42,20260209
2,val,age_bin,78-87,0.6712660528490562,123353_swin_tiny,42,20260209
2,val,age_bin,88-97,0.6487443009254352,123353_swin_tiny,42,20260209
3,val,label,No Finding,0.8599264169046963,123353_swin_tiny,42,20260209
3,val,label,Enlarged Cardiomediastinum,0.6362531602878716,123353_swin_tiny,42,20260209
3,val,label,Cardiomegaly,0.8094000392035208,123353_swin_tiny,42,20260209
3,val,label,Lung Opacity,0.708417849592387,123353_swin_tiny,42,20260209
3,val,label,Lung Lesion,0.7238998840245802,123353_swin_tiny,42,20260209
3,val,label,Edema,0.8196405956243509,123353_swin_tiny,42,20260209
3,val,label,Consolidation,0.6986138123116471,123353_swin_tiny,42,20260209
3,val,label,Pneumonia,0.741384891462843,123353_swin_tiny,42,20260209
3,val,label,Atelectasis,0.6566347303688843,123353_swin_tiny,42,20260209
3,val,label,Pneumothorax,0.7986041703629716,123353_swin_tiny,42,20260209
3,val,label,Pleural Effusion,0.8563476172493587,123353_swin_tiny,42,20260209
3,val,label,Pleural Other,0.7804482082949411,123353_swin_tiny,42,20260209
3,val,label,Fracture,0.7081837928333312,123353_swin_tiny,42,20260209
3,val,label,Support Devices,0.8325209603040584,123353_swin_tiny,42,20260209
3,val,gender,sex=0,0.7589759902622525,123353_swin_tiny,42,20260209
3,val,gender,sex=1,0.7588574355888891,123353_swin_tiny,42,20260209
3,val,age_bin,18-27,0.7805578722935136,123353_swin_tiny,42,20260209
3,val,age_bin,28-37,0.7827216731477815,123353_swin_tiny,42,20260209
3,val,age_bin,38-47,0.7661297602682717,123353_swin_tiny,42,20260209
3,val,age_bin,48-57,0.7674434447304845,123353_swin_tiny,42,20260209
3,val,age_bin,58-67,0.7518898688973294,123353_swin_tiny,42,20260209
3,val,age_bin,68-77,0.7505438548749853,123353_swin_tiny,42,20260209
3,val,age_bin,78-87,0.727376855823688,123353_swin_tiny,42,20260209
3,val,age_bin,88-97,0.7096898397893832,123353_swin_tiny,42,20260209
4,val,label,No Finding,0.8657601613489413,123353_swin_tiny,42,20260209
4,val,label,Enlarged Cardiomediastinum,0.6584598583542598,123353_swin_tiny,42,20260209
4,val,label,Cardiomegaly,0.8300084699725546,123353_swin_tiny,42,20260209
4,val,label,Lung Opacity,0.7162178908419211,123353_swin_tiny,42,20260209
4,val,label,Lung Lesion,0.7255558654456203,123353_swin_tiny,42,20260209
4,val,label,Edema,0.8281076429992392,123353_swin_tiny,42,20260209
4,val,label,Consolidation,0.7075547253847514,123353_swin_tiny,42,20260209
4,val,label,Pneumonia,0.7443350871379713,123353_swin_tiny,42,20260209
4,val,label,Atelectasis,0.6673441025611574,123353_swin_tiny,42,20260209
4,val,label,Pneumothorax,0.8159806390335831,123353_swin_tiny,42,20260209
4,val,label,Pleural Effusion,0.8647174478060111,123353_swin_tiny,42,20260209
4,val,label,Pleural Other,0.782761196396055,123353_swin_tiny,42,20260209
4,val,label,Fracture,0.718295147264991,123353_swin_tiny,42,20260209
4,val,label,Support Devices,0.8432974845982638,123353_swin_tiny,42,20260209
4,val,gender,sex=0,0.7687571996928803,123353_swin_tiny,42,20260209
4,val,gender,sex=1,0.7686232301617854,123353_swin_tiny,42,20260209
4,val,age_bin,18-27,0.7938362387428376,123353_swin_tiny,42,20260209
4,val,age_bin,28-37,0.7942996941861963,123353_swin_tiny,42,20260209
4,val,age_bin,38-47,0.7746098201136473,123353_swin_tiny,42,20260209
4,val,age_bin,48-57,0.7753502375025747,123353_swin_tiny,42,20260209
4,val,age_bin,58-67,0.7617442484979301,123353_swin_tiny,42,20260209
4,val,age_bin,68-77,0.7613643044925856,123353_swin_tiny,42,20260209
4,val,age_bin,78-87,0.7389869464983284,123353_swin_tiny,42,20260209
4,val,age_bin,88-97,0.719250301821849,123353_swin_tiny,42,20260209
5,val,label,No Finding,0.8680658717140491,123353_swin_tiny,42,20260209
5,val,label,Enlarged Cardiomediastinum,0.6671504629953194,123353_swin_tiny,42,20260209
5,val,label,Cardiomegaly,0.8373790122148254,123353_swin_tiny,42,20260209
5,val,label,Lung Opacity,0.719977847503028,123353_swin_tiny,42,20260209
5,val,label,Lung Lesion,0.7328405842839202,123353_swin_tiny,42,20260209
5,val,label,Edema,0.8343727545766164,123353_swin_tiny,42,20260209
5,val,label,Consolidation,0.7137345369375239,123353_swin_tiny,42,20260209
5,val,label,Pneumonia,0.7473077297843748,123353_swin_tiny,42,20260209
5,val,label,Atelectasis,0.6736076147466918,123353_swin_tiny,42,20260209
5,val,label,Pneumothorax,0.8278835472830012,123353_swin_tiny,42,20260209
5,val,label,Pleural Effusion,0.8696406718051092,123353_swin_tiny,42,20260209
5,val,label,Pleural Other,0.7932208777760585,123353_swin_tiny,42,20260209
5,val,label,Fracture,0.726940152943161,123353_swin_tiny,42,20260209
5,val,label,Support Devices,0.8496455550563655,123353_swin_tiny,42,20260209
5,val,gender,sex=0,0.7748447561097433,123353_swin_tiny,42,20260209
5,val,gender,sex=1,0.7761615163867758,123353_swin_tiny,42,20260209
5,val,age_bin,18-27,0.8018236479900551,123353_swin_tiny,42,20260209
5,val,age_bin,28-37,0.7991948628226665,123353_swin_tiny,42,20260209
5,val,age_bin,38-47,0.7785212081705897,123353_swin_tiny,42,20260209
5,val,age_bin,48-57,0.781832980749642,123353_swin_tiny,42,20260209
5,val,age_bin,58-67,0.7685549547703822,123353_swin_tiny,42,20260209
5,val,age_bin,68-77,0.768273454518084,123353_swin_tiny,42,20260209
5,val,age_bin,78-87,0.7472548519070384,123353_swin_tiny,42,20260209
5,val,age_bin,88-97,0.7215107877382909,123353_swin_tiny,42,20260209
6,val,label,No Finding,0.8709787710155982,123353_swin_tiny,42,20260209
6,val,label,Enlarged Cardiomediastinum,0.6715220019629031,123353_swin_tiny,42,20260209
6,val,label,Cardiomegaly,0.8421907582720016,123353_swin_tiny,42,20260209
6,val,label,Lung Opacity,0.722632011433408,123353_swin_tiny,42,20260209
6,val,label,Lung Lesion,0.743965788068717,123353_swin_tiny,42,20260209
6,val,label,Edema,0.8354660296218492,123353_swin_tiny,42,20260209
6,val,label,Consolidation,0.7153174459699191,123353_swin_tiny,42,20260209
6,val,label,Pneumonia,0.7592590438261694,123353_swin_tiny,42,20260209
6,val,label,Atelectasis,0.6767860333455852,123353_swin_tiny,42,20260209
6,val,label,Pneumothorax,0.8303050580924719,123353_swin_tiny,42,20260209
6,val,label,Pleural Effusion,0.8725635480248018,123353_swin_tiny,42,20260209
6,val,label,Pleural Other,0.7955427792572174,123353_swin_tiny,42,20260209
6,val,label,Fracture,0.7332346737119703,123353_swin_tiny,42,20260209
6,val,label,Support Devices,0.8570438870728697,123353_swin_tiny,42,20260209
6,val,gender,sex=0,0.7804099375762833,123353_swin_tiny,42,20260209
6,val,gender,sex=1,0.7795611537071417,123353_swin_tiny,42,20260209
6,val,age_bin,18-27,0.8093590585478613,123353_swin_tiny,42,20260209
6,val,age_bin,28-37,0.8029735183802543,123353_swin_tiny,42,20260209
6,val,age_bin,38-47,0.785116422336053,123353_swin_tiny,42,20260209
6,val,age_bin,48-57,0.7858744050793486,123353_swin_tiny,42,20260209
6,val,age_bin,58-67,0.7733693029933473,123353_swin_tiny,42,20260209
6,val,age_bin,68-77,0.7721140735446693,123353_swin_tiny,42,20260209
6,val,age_bin,78-87,0.7521189910192151,123353_swin_tiny,42,20260209
6,val,age_bin,88-97,0.7254515057752153,123353_swin_tiny,42,20260209
7,val,label,No Finding,0.8719749146340283,123353_swin_tiny,42,20260209
7,val,label,Enlarged Cardiomediastinum,0.6768600543498284,123353_swin_tiny,42,20260209
7,val,label,Cardiomegaly,0.8457659770103697,123353_swin_tiny,42,20260209
7,val,label,Lung Opacity,0.7229582193997957,123353_swin_tiny,42,20260209
7,val,label,Lung Lesion,0.7448898713846083,123353_swin_tiny,42,20260209
7,val,label,Edema,0.83699630467466,123353_swin_tiny,42,20260209
7,val,label,Consolidation,0.7215472366304644,123353_swin_tiny,42,20260209
7,val,label,Pneumonia,0.7630111233916647,123353_swin_tiny,42,20260209
7,val,label,Atelectasis,0.6784803050722862,123353_swin_tiny,42,20260209
7,val,label,Pneumothorax,0.8326185023877309,123353_swin_tiny,42,20260209
7,val,label,Pleural Effusion,0.8748329969753119,123353_swin_tiny,42,20260209
7,val,label,Pleural Other,0.7984698380064621,123353_swin_tiny,42,20260209
7,val,label,Fracture,0.7382409123504202,123353_swin_tiny,42,20260209
7,val,label,Support Devices,0.8671421380140152,123353_swin_tiny,42,20260209
7,val,gender,sex=0,0.7830528287532436,123353_swin_tiny,42,20260209
7,val,gender,sex=1,0.7837176115186214,123353_swin_tiny,42,20260209
7,val,age_bin,18-27,0.8110969868997586,123353_swin_tiny,42,20260209
7,val,age_bin,28-37,0.8072204092205555,123353_swin_tiny,42,20260209
7,val,age_bin,38-47,0.7903224803828907,123353_swin_tiny,42,20260209
7,val,age_bin,48-57,0.7893609974176422,123353_swin_tiny,42,20260209
7,val,age_bin,58-67,0.7762082331270569,123353_swin_tiny,42,20260209
7,val,age_bin,68-77,0.776519621635211,123353_swin_tiny,42,20260209
7,val,age_bin,78-87,0.7534410374305462,123353_swin_tiny,42,20260209
7,val,age_bin,88-97,0.7318960511924874,123353_swin_tiny,42,20260209
8,val,label,No Finding,0.8724158973019608,123353_swin_tiny,42,20260209
8,val,label,Enlarged Cardiomediastinum,0.6721445138635112,123353_swin_tiny,42,20260209
8,val,label,Cardiomegaly,0.8417545152194776,123353_swin_tiny,42,20260209
8,val,label,Lung Opacity,0.7235816936602146,123353_swin_tiny,42,20260209
8,val,label,Lung Lesion,0.7519495224854141,123353_swin_tiny,42,20260209
8,val,label,Edema,0.8352521682939157,123353_swin_tiny,42,20260209
8,val,label,Consolidation,0.7212920600927999,123353_swin_tiny,42,20260209
8,val,label,Pneumonia,0.7615342297963986,123353_swin_tiny,42,20260209
8,val,label,Atelectasis,0.6778562159882179,123353_swin_tiny,42,20260209
8,val,label,Pneumothorax,0.8356144927410801,123353_swin_tiny,42,20260209
8,val,label,Pleural Effusion,0.8760353970559074,123353_swin_tiny,42,20260209
8,val,label,Pleural Other,0.7986157180584943,123353_swin_tiny,42,20260209
8,val,label,Fracture,0.7364273967482303,123353_swin_tiny,42,20260209
8,val,label,Support Devices,0.8661786900907321,123353_swin_tiny,42,20260209
8,val,gender,sex=0,0.7832390948069187,123353_swin_tiny,42,20260209
8,val,gender,sex=1,0.7830955436472016,123353_swin_tiny,42,20260209
8,val,age_bin,18-27,0.8137883442485468,123353_swin_tiny,42,20260209
8,val,age_bin,28-37,0.8061262363019787,123353_swin_tiny,42,20260209
8,val,age_bin,38-47,0.788822098048059,123353_swin_tiny,42,20260209
8,val,age_bin,48-57,0.7890191074277748,123353_swin_tiny,42,20260209
8,val,age_bin,58-67,0.7760365353970081,123353_swin_tiny,42,20260209
8,val,age_bin,68-77,0.7772147740614048,123353_swin_tiny,42,20260209
8,val,age_bin,78-87,0.7551262046229933,123353_swin_tiny,42,20260209
8,val,age_bin,88-97,0.7259546417242957,123353_swin_tiny,42,20260209
9,val,label,No Finding,0.8721398772056619,123353_swin_tiny,42,20260209
9,val,label,Enlarged Cardiomediastinum,0.672153222197427,123353_swin_tiny,42,20260209
9,val,label,Cardiomegaly,0.8388105033862892,123353_swin_tiny,42,20260209
9,val,label,Lung Opacity,0.7251999996526006,123353_swin_tiny,42,20260209
9,val,label,Lung Lesion,0.7572335426913818,123353_swin_tiny,42,20260209
9,val,label,Edema,0.8363635445086689,123353_swin_tiny,42,20260209
9,val,label,Consolidation,0.7229671300039533,123353_swin_tiny,42,20260209
9,val,label,Pneumonia,0.7540021973828159,123353_swin_tiny,42,20260209
9,val,label,Atelectasis,0.6818616457491016,123353_swin_tiny,42,20260209
9,val,label,Pneumothorax,0.838976094365238,123353_swin_tiny,42,20260209
9,val,label,Pleural Effusion,0.8760485151575998,123353_swin_tiny,42,20260209
9,val,label,Pleural Other,0.8034824235630033,123353_swin_tiny,42,20260209
9,val,label,Fracture,0.7488501074980581,123353_swin_tiny,42,20260209
9,val,label,Support Devices,0.8546507862244186,123353_swin_tiny,42,20260209
9,val,gender,sex=0,0.7842836015480338,123353_swin_tiny,42,20260209
9,val,gender,sex=1,0.783552949363526,123353_swin_tiny,42,20260209
9,val,age_bin,18-27,0.8137218461537764,123353_swin_tiny,42,20260209
9,val,age_bin,28-37,0.806150819058276,123353_swin_tiny,42,20260209
9,val,age_bin,38-47,0.7934876677783622,123353_swin_tiny,42,20260209
9,val,age_bin,48-57,0.7905127286337408,123353_swin_tiny,42,20260209
9,val,age_bin,58-67,0.7752326889766489,123353_swin_tiny,42,20260209
9,val,age_bin,68-77,0.7789314179295583,123353_swin_tiny,42,20260209
9,val,age_bin,78-87,0.7545355019836704,123353_swin_tiny,42,20260209
9,val,age_bin,88-97,0.7253924474688482,123353_swin_tiny,42,20260209
10,test,label,No Finding,0.8717975537616284,123353_swin_tiny,42,20260209
10,test,label,Enlarged Cardiomediastinum,0.6436043657305892,123353_swin_tiny,42,20260209
10,test,label,Cardiomegaly,0.8345960702603458,123353_swin_tiny,42,20260209
10,test,label,Lung Opacity,0.7271043336440076,123353_swin_tiny,42,20260209
10,test,label,Lung Lesion,0.7635721415465131,123353_swin_tiny,42,20260209
10,test,label,Edema,0.8455649507494938,123353_swin_tiny,42,20260209
10,test,label,Consolidation,0.7335223717667105,123353_swin_tiny,42,20260209
10,test,label,Pneumonia,0.7609682211331547,123353_swin_tiny,42,20260209
10,test,label,Atelectasis,0.6941887726516432,123353_swin_tiny,42,20260209
10,test,label,Pneumothorax,0.8501474519652815,123353_swin_tiny,42,20260209
10,test,label,Pleural Effusion,0.8733558976042766,123353_swin_tiny,42,20260209
10,test,label,Pleural Other,0.7828664898262627,123353_swin_tiny,42,20260209
10,test,label,Fracture,0.7285176618910113,123353_swin_tiny,42,20260209
10,test,label,Support Devices,0.8504211556161798,123353_swin_tiny,42,20260209
10,test,gender,sex=0,0.7827758589006075,123353_swin_tiny,42,20260209
10,test,gender,sex=1,0.7819785860935896,123353_swin_tiny,42,20260209
10,test,age_bin,18-27,0.7906114204917344,123353_swin_tiny,42,20260209
10,test,age_bin,28-37,0.8098497107826395,123353_swin_tiny,42,20260209
10,test,age_bin,38-47,0.7998691167490735,123353_swin_tiny,42,20260209
10,test,age_bin,48-57,0.792187892998929,123353_swin_tiny,42,20260209
10,test,age_bin,58-67,0.7706985824240596,123353_swin_tiny,42,20260209
10,test,age_bin,68-77,0.7764430196775896,123353_swin_tiny,42,20260209
10,test,age_bin,78-87,0.7557486980849116,123353_swin_tiny,42,20260209
10,test,age_bin,88-97,0.7404509855312338,123353_swin_tiny,42,20260209
