epoch,split,group_type,group_name,auc,model_name,seed,run_id
3,val,age_bin,38-47,0.7660811809411197,201733_deit_small,42,20260209
3,val,age_bin,48-57,0.7685648742155767,201733_deit_small,42,20260209
3,val,age_bin,58-67,0.7587724835383949,201733_deit_small,42,20260209
3,val,age_bin,68-77,0.7488854285534078,201733_deit_small,42,20260209
3,val,age_bin,78-87,0.7282257093294916,201733_deit_small,42,20260209
3,val,age_bin,88-97,0.7131310125572146,201733_deit_small,42,20260209
4,val,label,No Finding,0.864962226162131,201733_deit_small,42,20260209
4,val,label,Enlarged Cardiomediastinum,0.6676164035179346,201733_deit_small,42,20260209
4,val,label,Cardiomegaly,0.838331483999991,201733_deit_small,42,20260209
4,val,label,Lung Opacity,0.7175425161975969,201733_deit_small,42,20260209
4,val,label,Lung Lesion,0.7360646304402569,201733_deit_small,42,20260209
4,val,label,Edema,0.8278519819201868,201733_deit_small,42,20260209
4,val,label,Consolidation,0.711571330566686,201733_deit_small,42,20260209
4,val,label,Pneumonia,0.7474844557651785,201733_deit_small,42,20260209
4,val,label,Atelectasis,0.6671235284958752,201733_deit_small,42,20260209
4,val,label,Pneumothorax,0.8179602848675801,201733_deit_small,42,20260209
4,val,label,Pleural Effusion,0.8697891931906612,201733_deit_small,42,20260209
4,val,label,Pleural Other,0.7808876175188334,201733_deit_small,42,20260209
4,val,label,Fracture,0.7195753130232455,201733_deit_small,42,20260209
4,val,label,Support Devices,0.8461427525342504,201733_deit_small,42,20260209
4,val,gender,sex=0,0.7718356657299251,201733_deit_small,42,20260209
4,val,gender,sex=1,0.7721357982112943,201733_deit_small,42,20260209
4,val,age_bin,18-27,0.7976151600455036,201733_deit_small,42,20260209
4,val,age_bin,28-37,0.7883656540092802,201733_deit_small,42,20260209
4,val,age_bin,38-47,0.7769803153193555,201733_deit_small,42,20260209
4,val,age_bin,48-57,0.7795305071056343,201733_deit_small,42,20260209
4,val,age_bin,58-67,0.7695475462184833,201733_deit_small,42,20260209
4,val,age_bin,68-77,0.7611710057875455,201733_deit_small,42,20260209
4,val,age_bin,78-87,0.7390499904921659,201733_deit_small,42,20260209
4,val,age_bin,88-97,0.7218609153512309,201733_deit_small,42,20260209
5,val,label,No Finding,0.8668522999409936,201733_deit_small,42,20260209
5,val,label,Enlarged Cardiomediastinum,0.668874311187534,201733_deit_small,42,20260209
5,val,label,Cardiomegaly,0.8417105459598255,201733_deit_small,42,20260209
5,val,label,Lung Opacity,0.7217194140845695,201733_deit_small,42,20260209
5,val,label,Lung Lesion,0.7400146982595103,201733_deit_small,42,20260209
5,val,label,Edema,0.8317649576054879,201733_deit_small,42,20260209
5,val,label,Consolidation,0.7158517870303966,201733_deit_small,42,20260209
5,val,label,Pneumonia,0.7469126240517229,201733_deit_small,42,20260209
5,val,label,Atelectasis,0.6738350485991995,201733_deit_small,42,20260209
5,val,label,Pneumothorax,0.8219125084793726,201733_deit_small,42,20260209
5,val,label,Pleural Effusion,0.8724459971624978,201733_deit_small,42,20260209
5,val,label,Pleural Other,0.7893305616123447,201733_deit_small,42,20260209
5,val,label,Fracture,0.7285786181415833,201733_deit_small,42,20260209
5,val,label,Support Devices,0.8502448351898042,201733_deit_small,42,20260209
5,val,gender,sex=0,0.7759700497590999,201733_deit_small,42,20260209
5,val,gender,sex=1,0.7761237809608018,201733_deit_small,42,20260209
5,val,age_bin,18-27,0.804690659126455,201733_deit_small,42,20260209
5,val,age_bin,28-37,0.7948406848846447,201733_deit_small,42,20260209
5,val,age_bin,38-47,0.7807391587288055,201733_deit_small,42,20260209
5,val,age_bin,48-57,0.7820019889062071,201733_deit_small,42,20260209
5,val,age_bin,58-67,0.7730639595206048,201733_deit_small,42,20260209
5,val,age_bin,68-77,0.7661172807851261,201733_deit_small,42,20260209
5,val,age_bin,78-87,0.7443864526063555,201733_deit_small,42,20260209
5,val,age_bin,88-97,0.7252900570789192,201733_deit_small,42,20260209
6,val,label,No Finding,0.8685470327004761,201733_deit_small,42,20260209
6,val,label,Enlarged Cardiomediastinum,0.6704489119338695,201733_deit_small,42,20260209
6,val,label,Cardiomegaly,0.8451255050475378,201733_deit_small,42,20260209
6,val,label,Lung Opacity,0.7226481737734436,201733_deit_small,42,20260209
6,val,label,Lung Lesion,0.7470957600498404,201733_deit_small,42,20260209
6,val,label,Edema,0.8343180836481853,201733_deit_small,42,20260209
6,val,label,Consolidation,0.7226613121643088,201733_deit_small,42,20260209
6,val,label,Pneumonia,0.7487897373852705,201733_deit_small,42,20260209
6,val,label,Atelectasis,0.6771100785270153,201733_deit_small,42,20260209
6,val,label,Pneumothorax,0.8303557671339059,201733_deit_small,42,20260209
6,val,label,Pleural Effusion,0.8750234285911469,201733_deit_small,42,20260209
6,val,label,Pleural Other,0.7917663638430847,201733_deit_small,42,20260209
6,val,label,Fracture,0.731388390999426,201733_deit_small,42,20260209
6,val,label,Support Devices,0.853022429472184,201733_deit_small,42,20260209
6,val,gender,sex=0,0.7793618009863985,201733_deit_small,42,20260209
6,val,gender,sex=1,0.7796583463819721,201733_deit_small,42,20260209
6,val,age_bin,18-27,0.8062929190673508,201733_deit_small,42,20260209
6,val,age_bin,28-37,0.7980550471193688,201733_deit_small,42,20260209
6,val,age_bin,38-47,0.7856897494295829,201733_deit_small,42,20260209
6,val,age_bin,48-57,0.7868541793520171,201733_deit_small,42,20260209
6,val,age_bin,58-67,0.776458399074248,201733_deit_small,42,20260209
6,val,age_bin,68-77,0.7697187917648504,201733_deit_small,42,20260209
6,val,age_bin,78-87,0.747715926400649,201733_deit_small,42,20260209
6,val,age_bin,88-97,0.728113963384855,201733_deit_small,42,20260209
7,val,label,No Finding,0.8705502483478409,201733_deit_small,42,20260209
7,val,label,Enlarged Cardiomediastinum,0.6746114955455979,201733_deit_small,42,20260209
7,val,label,Cardiomegaly,0.8493938634262505,201733_deit_small,42,20260209
7,val,label,Lung Opacity,0.7252885285806459,201733_deit_small,42,20260209
7,val,label,Lung Lesion,0.748775170590563,201733_deit_small,42,20260209
7,val,label,Edema,0.8344325406785464,201733_deit_small,42,20260209
7,val,label,Consolidation,0.7221318713409632,201733_deit_small,42,20260209
7,val,label,Pneumonia,0.7510507524849382,201733_deit_small,42,20260209
7,val,label,Atelectasis,0.6762791429286124,201733_deit_small,42,20260209
7,val,label,Pneumothorax,0.8359508614045972,201733_deit_small,42,20260209
7,val,label,Pleural Effusion,0.8761479402141582,201733_deit_small,42,20260209
7,val,label,Pleural Other,0.7975097104811687,201733_deit_small,42,20260209
7,val,label,Fracture,0.7339719199848553,201733_deit_small,42,20260209
7,val,label,Support Devices,0.864576599689125,201733_deit_small,42,20260209
7,val,gender,sex=0,0.7829048321204327,201733_deit_small,42,20260209
7,val,gender,sex=1,0.7819562277038725,201733_deit_small,42,20260209
7,val,age_bin,18-27,0.8128576081667139,201733_deit_small,42,20260209
7,val,age_bin,28-37,0.8016306194854795,201733_deit_small,42,20260209
7,val,age_bin,38-47,0.7921698185539743,201733_deit_small,42,20260209
7,val,age_bin,48-57,0.7883162924094581,201733_deit_small,42,20260209
7,val,age_bin,58-67,0.7780868088959283,201733_deit_small,42,20260209
7,val,age_bin,68-77,0.7723145302999287,201733_deit_small,42,20260209
7,val,age_bin,78-87,0.7486530901272747,201733_deit_small,42,20260209
7,val,age_bin,88-97,0.7325838039267489,201733_deit_small,42,20260209
8,val,label,No Finding,0.871260525936377,201733_deit_small,42,20260209
8,val,label,Enlarged Cardiomediastinum,0.680448490807773,201733_deit_small,42,20260209
8,val,label,Cardiomegaly,0.8518312495801149,201733_deit_small,42,20260209
8,val,label,Lung Opacity,0.7255945667076391,201733_deit_small,42,20260209
8,val,label,Lung Lesion,0.755149296380357,201733_deit_small,42,20260209
8,val,label,Edema,0.836463476972304,201733_deit_small,42,20260209
8,val,label,Consolidation,0.7253059006139203,201733_deit_small,42,20260209
8,val,label,Pneumonia,0.7498586036000726,201733_deit_small,42,20260209
8,val,label,Atelectasis,0.679269954323389,201733_deit_small,42,20260209
8,val,label,Pneumothorax,0.8383627732954412,201733_deit_small,42,20260209
8,val,label,Pleural Effusion,0.8764593682009786,201733_deit_small,42,20260209
8,val,label,Pleural Other,0.7984667081172859,201733_deit_small,42,20260209
8,val,label,Fracture,0.7401542373933546,201733_deit_small,42,20260209
8,val,label,Support Devices,0.8658582472230401,201733_deit_small,42,20260209
8,val,gender,sex=0,0.7849682322267263,201733_deit_small,42,20260209
8,val,gender,sex=1,0.7849816217154852,201733_deit_small,42,20260209
8,val,age_bin,18-27,0.8162282071194541,201733_deit_small,42,20260209
8,val,age_bin,28-37,0.80304756640799,201733_deit_small,42,20260209
8,val,age_bin,38-47,0.7946528922944455,201733_deit_small,42,20260209
8,val,age_bin,48-57,0.7898898747382914,201733_deit_small,42,20260209
8,val,age_bin,58-67,0.7815862826014274,201733_deit_small,42,20260209
8,val,age_bin,68-77,0.77514502812355,201733_deit_small,42,20260209
8,val,age_bin,78-87,0.7519342485138029,201733_deit_small,42,20260209
8,val,age_bin,88-97,0.7345373872146898,201733_deit_small,42,20260209
9,val,label,No Finding,0.8704385229118904,201733_deit_small,42,20260209
9,val,label,Enlarged Cardiomediastinum,0.6748652653275273,201733_deit_small,42,20260209
9,val,label,Cardiomegaly,0.8473602230357845,201733_deit_small,42,20260209
9,val,label,Lung Opacity,0.7256237565223707,201733_deit_small,42,20260209
9,val,label,Lung Lesion,0.7511262329286799,201733_deit_small,42,20260209
9,val,label,Edema,0.8369092663520786,201733_deit_small,42,20260209
9,val,label,Consolidation,0.7251513444860082,201733_deit_small,42,20260209
9,val,label,Pneumonia,0.7576162768727333,201733_deit_small,42,20260209
9,val,label,Atelectasis,0.6786227413751735,201733_deit_small,42,20260209
9,val,label,Pneumothorax,0.8368654468958842,201733_deit_small,42,20260209
9,val,label,Pleural Effusion,0.8756511100127143,201733_deit_small,42,20260209
9,val,label,Pleural Other,0.7986250396849535,201733_deit_small,42,20260209
9,val,label,Fracture,0.7463914499942635,201733_deit_small,42,20260209
9,val,label,Support Devices,0.8635094207501279,201733_deit_small,42,20260209
9,val,gender,sex=0,0.7849610447558536,201733_deit_small,42,20260209
9,val,gender,sex=1,0.7838484119912759,201733_deit_small,42,20260209
9,val,age_bin,18-27,0.8124269200037969,201733_deit_small,42,20260209
9,val,age_bin,28-37,0.8032936474075287,201733_deit_small,42,20260209
9,val,age_bin,38-47,0.7959748599002515,201733_deit_small,42,20260209
9,val,age_bin,48-57,0.7888941674087737,201733_deit_small,42,20260209
9,val,age_bin,58-67,0.7819322120228444,201733_deit_small,42,20260209
9,val,age_bin,68-77,0.7750758418271962,201733_deit_small,42,20260209
9,val,age_bin,78-87,0.7505636196314762,201733_deit_small,42,20260209
9,val,age_bin,88-97,0.7339121440798365,201733_deit_small,42,20260209
10,test,label,No Finding,0.8702622541327896,201733_deit_small,42,20260209
10,test,label,Enlarged Cardiomediastinum,0.6466058305486166,201733_deit_small,42,20260209
10,test,label,Cardiomegaly,0.8423553891062135,201733_deit_small,42,20260209
10,test,label,Lung Opacity,0.7270493708866211,201733_deit_small,42,20260209
10,test,label,Lung Lesion,0.7619239558394534,201733_deit_small,42,20260209
10,test,label,Edema,0.848919096516734,201733_deit_small,42,20260209
10,test,label,Consolidation,0.7333299675148279,201733_deit_small,42,20260209
10,test,label,Pneumonia,0.7534680128836997,201733_deit_small,42,20260209
10,test,label,Atelectasis,0.6905888914650188,201733_deit_small,42,20260209
10,test,label,Pneumothorax,0.851531278213088,201733_deit_small,42,20260209
10,test,label,Pleural Effusion,0.8714446990563165,201733_deit_small,42,20260209
10,test,label,Pleural Other,0.7925900823347389,201733_deit_small,42,20260209
10,test,label,Fracture,0.7264000255660078,201733_deit_small,42,20260209
10,test,label,Support Devices,0.8621509564154934,201733_deit_small,42,20260209
10,test,gender,sex=0,0.7846493366786959,201733_deit_small,42,20260209
10,test,gender,sex=1,0.782922251605684,201733_deit_small,42,20260209
10,test,age_bin,18-27,0.789142843151252,201733_deit_small,42,20260209
10,test,age_bin,28-37,0.8132272842118358,201733_deit_small,42,20260209
10,test,age_bin,38-47,0.7958696752999395,201733_deit_small,42,20260209
10,test,age_bin,48-57,0.792434980152219,201733_deit_small,42,20260209
10,test,age_bin,58-67,0.7781838705416148,201733_deit_small,42,20260209
10,test,age_bin,68-77,0.7771548784213935,201733_deit_small,42,20260209
10,test,age_bin,78-87,0.753978981781044,201733_deit_small,42,20260209
10,test,age_bin,88-97,0.7383862219168585,201733_deit_small,42,20260209
