epoch,split,group_type,group_name,auc,model_name,seed,run_id
1,val,label,Pleural Effusion,0.8038051243202019,225726_vgg19_hf,42,20260208
1,val,label,Pleural Other,0.747235049097755,225726_vgg19_hf,42,20260208
1,val,label,Fracture,0.6604203140070813,225726_vgg19_hf,42,20260208
1,val,label,Support Devices,0.7911956498164185,225726_vgg19_hf,42,20260208
1,val,gender,sex=0,0.7096911694658631,225726_vgg19_hf,42,20260208
1,val,gender,sex=1,0.7085673651133081,225726_vgg19_hf,42,20260208
1,val,age_bin,18-27,0.7462940140402111,225726_vgg19_hf,42,20260208
1,val,age_bin,28-37,0.744288488561752,225726_vgg19_hf,42,20260208
1,val,age_bin,38-47,0.7234939100869747,225726_vgg19_hf,42,20260208
1,val,age_bin,48-57,0.7128817298993414,225726_vgg19_hf,42,20260208
1,val,age_bin,58-67,0.7043665824048491,225726_vgg19_hf,42,20260208
1,val,age_bin,68-77,0.6871024833058897,225726_vgg19_hf,42,20260208
1,val,age_bin,78-87,0.6801617485341754,225726_vgg19_hf,42,20260208
1,val,age_bin,88-97,0.6490232609801708,225726_vgg19_hf,42,20260208
2,val,label,No Finding,0.8262095067267878,225726_vgg19_hf,42,20260208
2,val,label,Enlarged Cardiomediastinum,0.5630384904339845,225726_vgg19_hf,42,20260208
2,val,label,Cardiomegaly,0.7411337523803593,225726_vgg19_hf,42,20260208
2,val,label,Lung Opacity,0.6811965565944311,225726_vgg19_hf,42,20260208
2,val,label,Lung Lesion,0.6831517137953927,225726_vgg19_hf,42,20260208
2,val,label,Edema,0.7817681495656064,225726_vgg19_hf,42,20260208
2,val,label,Consolidation,0.6545027550589981,225726_vgg19_hf,42,20260208
2,val,label,Pneumonia,0.6708748947139452,225726_vgg19_hf,42,20260208
2,val,label,Atelectasis,0.6247898432395043,225726_vgg19_hf,42,20260208
2,val,label,Pneumothorax,0.7449345313098499,225726_vgg19_hf,42,20260208
2,val,label,Pleural Effusion,0.8018949238926188,225726_vgg19_hf,42,20260208
2,val,label,Pleural Other,0.7390338549225604,225726_vgg19_hf,42,20260208
2,val,label,Fracture,0.6614875072581207,225726_vgg19_hf,42,20260208
2,val,label,Support Devices,0.7945658564294824,225726_vgg19_hf,42,20260208
2,val,gender,sex=0,0.7136041807752583,225726_vgg19_hf,42,20260208
2,val,gender,sex=1,0.7081540988214289,225726_vgg19_hf,42,20260208
2,val,age_bin,18-27,0.7555737156308922,225726_vgg19_hf,42,20260208
2,val,age_bin,28-37,0.7478444165519764,225726_vgg19_hf,42,20260208
2,val,age_bin,38-47,0.7231819968534833,225726_vgg19_hf,42,20260208
2,val,age_bin,48-57,0.7204696355643952,225726_vgg19_hf,42,20260208
2,val,age_bin,58-67,0.7053072578535716,225726_vgg19_hf,42,20260208
2,val,age_bin,68-77,0.6942918668373943,225726_vgg19_hf,42,20260208
2,val,age_bin,78-87,0.6718586715431449,225726_vgg19_hf,42,20260208
2,val,age_bin,88-97,0.6538526324364501,225726_vgg19_hf,42,20260208
3,val,label,No Finding,0.850686555222214,225726_vgg19_hf,42,20260208
3,val,label,Enlarged Cardiomediastinum,0.5833841728844543,225726_vgg19_hf,42,20260208
3,val,label,Cardiomegaly,0.7907886359415486,225726_vgg19_hf,42,20260208
3,val,label,Lung Opacity,0.6997182922328915,225726_vgg19_hf,42,20260208
3,val,label,Lung Lesion,0.6867882606466825,225726_vgg19_hf,42,20260208
3,val,label,Edema,0.8087711102808444,225726_vgg19_hf,42,20260208
3,val,label,Consolidation,0.6795056356037986,225726_vgg19_hf,42,20260208
3,val,label,Pneumonia,0.7013054143500091,225726_vgg19_hf,42,20260208
3,val,label,Atelectasis,0.643319835505493,225726_vgg19_hf,42,20260208
3,val,label,Pneumothorax,0.7787067135649898,225726_vgg19_hf,42,20260208
3,val,label,Pleural Effusion,0.8448231891656126,225726_vgg19_hf,42,20260208
3,val,label,Pleural Other,0.7523996384025426,225726_vgg19_hf,42,20260208
3,val,label,Fracture,0.6861667350708658,225726_vgg19_hf,42,20260208
3,val,label,Support Devices,0.8142003005468713,225726_vgg19_hf,42,20260208
3,val,gender,sex=0,0.7359356618612711,225726_vgg19_hf,42,20260208
3,val,gender,sex=1,0.737280798166596,225726_vgg19_hf,42,20260208
3,val,age_bin,18-27,0.7701788964785932,225726_vgg19_hf,42,20260208
3,val,age_bin,28-37,0.7656709598495849,225726_vgg19_hf,42,20260208
3,val,age_bin,38-47,0.745179397696031,225726_vgg19_hf,42,20260208
3,val,age_bin,48-57,0.7387835320351098,225726_vgg19_hf,42,20260208
3,val,age_bin,58-67,0.7313515997556602,225726_vgg19_hf,42,20260208
3,val,age_bin,68-77,0.7236400665301906,225726_vgg19_hf,42,20260208
3,val,age_bin,78-87,0.7062530871824596,225726_vgg19_hf,42,20260208
3,val,age_bin,88-97,0.6920449614929601,225726_vgg19_hf,42,20260208
4,val,label,No Finding,0.8552940606104156,225726_vgg19_hf,42,20260208
4,val,label,Enlarged Cardiomediastinum,0.5995445630678308,225726_vgg19_hf,42,20260208
4,val,label,Cardiomegaly,0.8094035682759096,225726_vgg19_hf,42,20260208
4,val,label,Lung Opacity,0.7034025075696866,225726_vgg19_hf,42,20260208
4,val,label,Lung Lesion,0.6980084839473994,225726_vgg19_hf,42,20260208
4,val,label,Edema,0.81320287708129,225726_vgg19_hf,42,20260208
4,val,label,Consolidation,0.6849702939678743,225726_vgg19_hf,42,20260208
4,val,label,Pneumonia,0.7197802476646562,225726_vgg19_hf,42,20260208
4,val,label,Atelectasis,0.6564508641417545,225726_vgg19_hf,42,20260208
4,val,label,Pneumothorax,0.7894139007815382,225726_vgg19_hf,42,20260208
4,val,label,Pleural Effusion,0.8545664975538104,225726_vgg19_hf,42,20260208
4,val,label,Pleural Other,0.7667756956757042,225726_vgg19_hf,42,20260208
4,val,label,Fracture,0.6923018623564198,225726_vgg19_hf,42,20260208
4,val,label,Support Devices,0.830864709497178,225726_vgg19_hf,42,20260208
4,val,gender,sex=0,0.7473810922563188,225726_vgg19_hf,42,20260208
4,val,gender,sex=1,0.7475954195919087,225726_vgg19_hf,42,20260208
4,val,age_bin,18-27,0.7834154039073404,225726_vgg19_hf,42,20260208
4,val,age_bin,28-37,0.777675743545637,225726_vgg19_hf,42,20260208
4,val,age_bin,38-47,0.7598695190232646,225726_vgg19_hf,42,20260208
4,val,age_bin,48-57,0.7488196627877919,225726_vgg19_hf,42,20260208
4,val,age_bin,58-67,0.7419023409157994,225726_vgg19_hf,42,20260208
4,val,age_bin,68-77,0.734712123979348,225726_vgg19_hf,42,20260208
4,val,age_bin,78-87,0.7173196542020345,225726_vgg19_hf,42,20260208
4,val,age_bin,88-97,0.7000670121060424,225726_vgg19_hf,42,20260208
5,val,label,No Finding,0.8567519266937423,225726_vgg19_hf,42,20260208
5,val,label,Enlarged Cardiomediastinum,0.6073603150862774,225726_vgg19_hf,42,20260208
5,val,label,Cardiomegaly,0.8199430187025128,225726_vgg19_hf,42,20260208
5,val,label,Lung Opacity,0.7061734927945864,225726_vgg19_hf,42,20260208
5,val,label,Lung Lesion,0.6990441685662053,225726_vgg19_hf,42,20260208
5,val,label,Edema,0.8177380897978754,225726_vgg19_hf,42,20260208
5,val,label,Consolidation,0.6934279708184257,225726_vgg19_hf,42,20260208
5,val,label,Pneumonia,0.7250186290342479,225726_vgg19_hf,42,20260208
5,val,label,Atelectasis,0.6608093815088213,225726_vgg19_hf,42,20260208
5,val,label,Pneumothorax,0.7991130048431265,225726_vgg19_hf,42,20260208
5,val,label,Pleural Effusion,0.8590845227888895,225726_vgg19_hf,42,20260208
5,val,label,Pleural Other,0.7634795821679599,225726_vgg19_hf,42,20260208
5,val,label,Fracture,0.7029556427102803,225726_vgg19_hf,42,20260208
5,val,label,Support Devices,0.8387051325349735,225726_vgg19_hf,42,20260208
5,val,gender,sex=0,0.7532825019580568,225726_vgg19_hf,42,20260208
5,val,gender,sex=1,0.7522413366038624,225726_vgg19_hf,42,20260208
5,val,age_bin,18-27,0.7866755664450216,225726_vgg19_hf,42,20260208
5,val,age_bin,28-37,0.7828355104931439,225726_vgg19_hf,42,20260208
5,val,age_bin,38-47,0.7670047946407094,225726_vgg19_hf,42,20260208
5,val,age_bin,48-57,0.7552650340003391,225726_vgg19_hf,42,20260208
5,val,age_bin,58-67,0.7464298683781483,225726_vgg19_hf,42,20260208
5,val,age_bin,68-77,0.7403187536431847,225726_vgg19_hf,42,20260208
5,val,age_bin,78-87,0.7197761434035458,225726_vgg19_hf,42,20260208
5,val,age_bin,88-97,0.7126655774168142,225726_vgg19_hf,42,20260208
6,val,label,No Finding,0.8585356643897802,225726_vgg19_hf,42,20260208
6,val,label,Enlarged Cardiomediastinum,0.6141026421397707,225726_vgg19_hf,42,20260208
6,val,label,Cardiomegaly,0.8250886150076876,225726_vgg19_hf,42,20260208
6,val,label,Lung Opacity,0.707021358069158,225726_vgg19_hf,42,20260208
6,val,label,Lung Lesion,0.6979336487330595,225726_vgg19_hf,42,20260208
6,val,label,Edema,0.8215770590841003,225726_vgg19_hf,42,20260208
6,val,label,Consolidation,0.694146103881054,225726_vgg19_hf,42,20260208
6,val,label,Pneumonia,0.7217384043240596,225726_vgg19_hf,42,20260208
6,val,label,Atelectasis,0.664246007284775,225726_vgg19_hf,42,20260208
6,val,label,Pneumothorax,0.8035025037835082,225726_vgg19_hf,42,20260208
6,val,label,Pleural Effusion,0.8624478469753953,225726_vgg19_hf,42,20260208
6,val,label,Pleural Other,0.764643900941457,225726_vgg19_hf,42,20260208
6,val,label,Fracture,0.7075961510408589,225726_vgg19_hf,42,20260208
6,val,label,Support Devices,0.8402893925544934,225726_vgg19_hf,42,20260208
6,val,gender,sex=0,0.7555955886360098,225726_vgg19_hf,42,20260208
6,val,gender,sex=1,0.7546436755810024,225726_vgg19_hf,42,20260208
6,val,age_bin,18-27,0.7841455269753392,225726_vgg19_hf,42,20260208
6,val,age_bin,28-37,0.7896425172602192,225726_vgg19_hf,42,20260208
6,val,age_bin,38-47,0.7677002876141404,225726_vgg19_hf,42,20260208
6,val,age_bin,48-57,0.7569320028720103,225726_vgg19_hf,42,20260208
6,val,age_bin,58-67,0.7482124812633719,225726_vgg19_hf,42,20260208
6,val,age_bin,68-77,0.7451905964679427,225726_vgg19_hf,42,20260208
6,val,age_bin,78-87,0.7226737366796085,225726_vgg19_hf,42,20260208
6,val,age_bin,88-97,0.7153635781767803,225726_vgg19_hf,42,20260208
7,val,label,No Finding,0.8596186940537931,225726_vgg19_hf,42,20260208
7,val,label,Enlarged Cardiomediastinum,0.6164119583198595,225726_vgg19_hf,42,20260208
7,val,label,Cardiomegaly,0.8286656728401177,225726_vgg19_hf,42,20260208
7,val,label,Lung Opacity,0.7100508414776764,225726_vgg19_hf,42,20260208
7,val,label,Lung Lesion,0.7086155388258071,225726_vgg19_hf,42,20260208
7,val,label,Edema,0.8232627125552652,225726_vgg19_hf,42,20260208
7,val,label,Consolidation,0.6963539752511536,225726_vgg19_hf,42,20260208
7,val,label,Pneumonia,0.730186156051032,225726_vgg19_hf,42,20260208
7,val,label,Atelectasis,0.6679288994221189,225726_vgg19_hf,42,20260208
7,val,label,Pneumothorax,0.8120436005963395,225726_vgg19_hf,42,20260208
7,val,label,Pleural Effusion,0.8652479389782881,225726_vgg19_hf,42,20260208
7,val,label,Pleural Other,0.7694673323260534,225726_vgg19_hf,42,20260208
7,val,label,Fracture,0.7066047745765393,225726_vgg19_hf,42,20260208
7,val,label,Support Devices,0.8428713359876476,225726_vgg19_hf,42,20260208
7,val,gender,sex=0,0.7597849724321909,225726_vgg19_hf,42,20260208
7,val,gender,sex=1,0.7580814812688309,225726_vgg19_hf,42,20260208
7,val,age_bin,18-27,0.788574531719948,225726_vgg19_hf,42,20260208
7,val,age_bin,28-37,0.7900583513911632,225726_vgg19_hf,42,20260208
7,val,age_bin,38-47,0.770957049374868,225726_vgg19_hf,42,20260208
7,val,age_bin,48-57,0.76003282034902,225726_vgg19_hf,42,20260208
7,val,age_bin,58-67,0.7521604886038865,225726_vgg19_hf,42,20260208
7,val,age_bin,68-77,0.7492228374539378,225726_vgg19_hf,42,20260208
7,val,age_bin,78-87,0.7278645364013024,225726_vgg19_hf,42,20260208
7,val,age_bin,88-97,0.721504742458512,225726_vgg19_hf,42,20260208
8,val,label,No Finding,0.8629005913087697,225726_vgg19_hf,42,20260208
8,val,label,Enlarged Cardiomediastinum,0.6318952420476946,225726_vgg19_hf,42,20260208
8,val,label,Cardiomegaly,0.835980724146965,225726_vgg19_hf,42,20260208
8,val,label,Lung Opacity,0.7132097476776664,225726_vgg19_hf,42,20260208
8,val,label,Lung Lesion,0.7111503549575506,225726_vgg19_hf,42,20260208
8,val,label,Edema,0.8276877452384108,225726_vgg19_hf,42,20260208
8,val,label,Consolidation,0.6981048829538629,225726_vgg19_hf,42,20260208
8,val,label,Pneumonia,0.7383429559920687,225726_vgg19_hf,42,20260208
8,val,label,Atelectasis,0.6699848813480153,225726_vgg19_hf,42,20260208
8,val,label,Pneumothorax,0.8176629806556874,225726_vgg19_hf,42,20260208
8,val,label,Pleural Effusion,0.8680714899483489,225726_vgg19_hf,42,20260208
8,val,label,Pleural Other,0.778828150440981,225726_vgg19_hf,42,20260208
8,val,label,Fracture,0.7114259544469712,225726_vgg19_hf,42,20260208
8,val,label,Support Devices,0.8532620159362139,225726_vgg19_hf,42,20260208
8,val,gender,sex=0,0.7657023536738414,225726_vgg19_hf,42,20260208
8,val,gender,sex=1,0.7638054983572856,225726_vgg19_hf,42,20260208
8,val,age_bin,18-27,0.7946171489159529,225726_vgg19_hf,42,20260208
8,val,age_bin,28-37,0.7941232943765606,225726_vgg19_hf,42,20260208
8,val,age_bin,38-47,0.7770541775260502,225726_vgg19_hf,42,20260208
8,val,age_bin,48-57,0.7659218492278302,225726_vgg19_hf,42,20260208
8,val,age_bin,58-67,0.7607079056575731,225726_vgg19_hf,42,20260208
8,val,age_bin,68-77,0.7530554343067883,225726_vgg19_hf,42,20260208
8,val,age_bin,78-87,0.7332145845978051,225726_vgg19_hf,42,20260208
8,val,age_bin,88-97,0.7250983850355804,225726_vgg19_hf,42,20260208
9,val,label,No Finding,0.8614927840246677,225726_vgg19_hf,42,20260208
9,val,label,Enlarged Cardiomediastinum,0.6295359534283661,225726_vgg19_hf,42,20260208
9,val,label,Cardiomegaly,0.8311125825189078,225726_vgg19_hf,42,20260208
9,val,label,Lung Opacity,0.7119770383934567,225726_vgg19_hf,42,20260208
9,val,label,Lung Lesion,0.7094672908027445,225726_vgg19_hf,42,20260208
9,val,label,Edema,0.8263782378588975,225726_vgg19_hf,42,20260208
9,val,label,Consolidation,0.6969526319239854,225726_vgg19_hf,42,20260208
9,val,label,Pneumonia,0.7310131024728053,225726_vgg19_hf,42,20260208
9,val,label,Atelectasis,0.6697239063265744,225726_vgg19_hf,42,20260208
9,val,label,Pneumothorax,0.8169236934488299,225726_vgg19_hf,42,20260208
9,val,label,Pleural Effusion,0.86659119700825,225726_vgg19_hf,42,20260208
9,val,label,Pleural Other,0.771610217754555,225726_vgg19_hf,42,20260208
9,val,label,Fracture,0.7049342277721634,225726_vgg19_hf,42,20260208
9,val,label,Support Devices,0.8459913760605637,225726_vgg19_hf,42,20260208
9,val,gender,sex=0,0.762343077218736,225726_vgg19_hf,42,20260208
9,val,gender,sex=1,0.7608207121825341,225726_vgg19_hf,42,20260208
9,val,age_bin,18-27,0.7902420636620109,225726_vgg19_hf,42,20260208
9,val,age_bin,28-37,0.7897310415776945,225726_vgg19_hf,42,20260208
9,val,age_bin,38-47,0.7727437054401705,225726_vgg19_hf,42,20260208
9,val,age_bin,48-57,0.7612000735025876,225726_vgg19_hf,42,20260208
9,val,age_bin,58-67,0.7573661287031522,225726_vgg19_hf,42,20260208
9,val,age_bin,68-77,0.7519218161284573,225726_vgg19_hf,42,20260208
9,val,age_bin,78-87,0.7303459768828544,225726_vgg19_hf,42,20260208
9,val,age_bin,88-97,0.7209010953867002,225726_vgg19_hf,42,20260208
10,test,label,No Finding,0.8680696313447307,225726_vgg19_hf,42,20260208
10,test,label,Enlarged Cardiomediastinum,0.6034810510074354,225726_vgg19_hf,42,20260208
10,test,label,Cardiomegaly,0.8242060595180829,225726_vgg19_hf,42,20260208
10,test,label,Lung Opacity,0.7122971625183983,225726_vgg19_hf,42,20260208
10,test,label,Lung Lesion,0.7359267652152319,225726_vgg19_hf,42,20260208
10,test,label,Edema,0.8361536207566739,225726_vgg19_hf,42,20260208
10,test,label,Consolidation,0.7149953148559944,225726_vgg19_hf,42,20260208
10,test,label,Pneumonia,0.7412503297283038,225726_vgg19_hf,42,20260208
10,test,label,Atelectasis,0.6768162595370391,225726_vgg19_hf,42,20260208
10,test,label,Pneumothorax,0.8259138055848143,225726_vgg19_hf,42,20260208
10,test,label,Pleural Effusion,0.8618464386800758,225726_vgg19_hf,42,20260208
10,test,label,Pleural Other,0.7615111199696315,225726_vgg19_hf,42,20260208
10,test,label,Fracture,0.6852965693491377,225726_vgg19_hf,42,20260208
10,test,label,Support Devices,0.84591521815551,225726_vgg19_hf,42,20260208
10,test,gender,sex=0,0.7638766138791804,225726_vgg19_hf,42,20260208
10,test,gender,sex=1,0.7628604553997611,225726_vgg19_hf,42,20260208
10,test,age_bin,18-27,0.7615330331393714,225726_vgg19_hf,42,20260208
10,test,age_bin,28-37,0.7955732549893585,225726_vgg19_hf,42,20260208
10,test,age_bin,38-47,0.7744496237002803,225726_vgg19_hf,42,20260208
10,test,age_bin,48-57,0.770202347447109,225726_vgg19_hf,42,20260208
10,test,age_bin,58-67,0.7573654353493987,225726_vgg19_hf,42,20260208
10,test,age_bin,68-77,0.7536091331617453,225726_vgg19_hf,42,20260208
10,test,age_bin,78-87,0.7337264652777853,225726_vgg19_hf,42,20260208
10,test,age_bin,88-97,0.7241709654414702,225726_vgg19_hf,42,20260208
